customer_unique_id,M_total,group_label
30a8ad4d68dbd10928ea7938ab289856,272.52,B_对照组
30b03f32a9ab981472ef15782f5a0071,107.37,B_对照组
30b13da62761605132178625ac472bfc,236.24,B_对照组
30c33e7244ee4b2d1395021c28bd8fe8,106.02,B_对照组
30d4c23427751e5b1f9116ad3dab9b99,44.90,B_对照组
30e203c08f7725a9f7a4deb875e76b6b,73.09,B_对照组
30ef8b3605029f284dbb9f498d07c3bd,186.71,B_对照组
310334d50b302aec6d93cfb4f96afa0b,214.41,B_对照组
310cf94226277fd64154e3fa99e6e0d4,218.13,B_对照组
3114c70ec2cb1c6f87827d47f3acd338,394.07,B_对照组
311a83f10f67fe5273b873850f3fcfb7,285.73,B_对照组
31284ff65b82dd9571b788b1c3644fb4,237.14,B_对照组
31293649410caf78cd0a64bfc3ff3d78,143.92,B_对照组
312c57b3499e3341ae8b400cb88f4cbd,165.48,B_对照组
31380ad989067d1aac622b1eeadeabf4,250.07,B_对照组
31397f2849beb9c2f87b601ac5745c00,163.69,B_对照组
313cd367cefc0b138d5329ea84ecfdec,156.06,B_对照组
313d264786169d661c203a13672913ca,29.41,B_对照组
314579e5855c24c990e92cfeacf71937,54.00,B_对照组
314b61600e5228a9dfe7623fd25ba846,1323.30,B_对照组
3151a81801c8386361b62277d7fa5ecf,102.47,B_对照组
315f25397a360576f1218717717c4364,148.69,B_对照组
3168dc37da92585ed2bf29058b0cc143,82.42,B_对照组
316d92f381a2045c4ae01cbfc4497867,509.61,B_对照组
317044f83a92e499420de7fdc6baf5c4,620.82,A_目标组
3170ebd8b32a5e2102c9d75e0a7f6d74,276.48,B_对照组
3177cc68caaad620f37b3d13cf67dca7,90.00,B_对照组
317a0fbcf9bb1347d9581a211cfb3631,81.72,B_对照组
317b51d30ebbeaaf74e32475019b0178,252.00,B_对照组
317f563ca3576550955f39a346b15be5,330.27,B_对照组
318275d43f420cc9f44439fe015fc10d,107.06,B_对照组
318894746180231f5bb61ec807845ba7,99.33,B_对照组
318abc8bb78861a558cefed27f4540fb,82.73,B_对照组
318b69202a96429368680f215843340d,666.71,A_目标组
318b8659483e12e9cbe1e6550d97f9d9,635.40,B_对照组
31934416054332748fd3fa41e7e3ac12,62.51,B_对照组
31954fc2c9d7b714d49ee440cc8ab01f,51.99,B_对照组
319735848583373563cb47f6f112b6c5,142.28,B_对照组
31a243df42ab31a4d1f0a2dd6c120cbf,302.44,B_对照组
31aa2034dc4b34b06487e22a53b4a07a,379.28,B_对照组
31ae1fbde983ad554ffdc217c824033b,41.63,B_对照组
31ae77543b4607be85072a5aa23e19ca,307.47,B_对照组
31b3e8da8546fc9ff5fb7626964360d3,331.73,B_对照组
31b5e7b0290cf70ac603e77f85efb53f,73.34,B_对照组
31bd5704afe103b06cb312b751525e47,168.45,B_对照组
31bf606c8e1ec22223a013e8f4081655,152.66,B_对照组
31c014df5bd50caf330d47c60a7b485c,436.50,B_对照组
31c9713476a117a44e586a3e6cae3a17,87.62,B_对照组
31cb9459f7fc068336a66a1279678fed,636.74,B_对照组
31cdd1df0a1e5ae952d89a5fe0d6eb15,76.79,B_对照组
31d01917860b026341cdde17c942b59b,74.59,B_对照组
31d13f2ca764748ae45a19c86f79611c,357.62,B_对照组
31d436bafbad927dc79b130826dc3404,75.53,B_对照组
31d5ba0ac9c388bbdc6d6c10a60df123,304.18,B_对照组
31d9f06aeb3e5695e7f7f809e22ad73b,102.96,B_对照组
31db02528216401f292fff0d18b8d71e,77.66,B_对照组
31de4c2abfc75a9f4240104be74b343c,131.51,B_对照组
31de705ead768af5a7fe4d0cfdc52da3,58.83,B_对照组
31e05a4807105bb6f6ced59da6b113de,446.66,B_对照组
31e0eb64c5eb715aab04433200ea4ed5,200.06,B_对照组
31e4839e2b120b145b89bf94d27eeecc,94.78,B_对照组
31eb58b2b9cc1ddbb66ace0727f22211,141.08,B_对照组
31ec7f874ddf3354271c86d59e90b801,34.42,B_对照组
31ee6e1effe34e41549635db29aa9e78,554.40,A_目标组
31f098a19cca3744ed167969105f1dbc,115.90,B_对照组
31f0e5250ba07dc871c96a9a344fbc93,164.48,B_对照组
31f49e069c399db9c3a0bdf8653e4e8f,528.77,B_对照组
31f4c452e2cef53d78e609e40f911885,75.01,B_对照组
32025dc952b29cc2d56c26e7027f53fb,45.14,B_对照组
32027ffee23b010729c997df7699787b,95.32,B_对照组
320500a8d9ebdeaffbd45c15601f701e,138.59,B_对照组
3206043ea03fcb31dbf3d5ac293dbca8,46.78,B_对照组
320c8ec376e4f189744a18ef6027db89,124.69,B_对照组
321509aeb2ff5dae0fec3654f50b7e56,59.07,B_对照组
3219cdbf077ae7cc44070afe219f11bc,87.80,B_对照组
321ba405d6339e80e13eb466bde0f222,38.48,B_对照组
32203277565d5e9a28b9f0da4ed32698,118.03,B_对照组
322303404e5b6f38f39aec1a19ad7f0f,164.42,B_对照组
32298281712f20b7489df2967a6fed6d,68.00,B_对照组
322c0c1c40458b93e125fa7d82ebabad,48.89,B_对照组
3236bf3dfd86ab2c0bcb89adf7d7c3a5,98.94,B_对照组
3236f16f98e0f258ccfa3a172cebce64,44.00,B_对照组
32473bb2fd5c60292ec9282f73b5cdbc,344.12,B_对照组
324cc93ccb77d4b004d3ee79fc8e737c,136.50,B_对照组
324d6b624ac5bf4d854871935c172b2c,55.04,B_对照组
32577238d3b75592e45c026e57ce20eb,51.42,B_对照组
3260f4f60bac2dedc22a61b36c87b0f6,70.91,B_对照组
32621821dad1662b478df0f18ac12a01,74.72,B_对照组
3264bdf15cdf919688dcf64636e55437,115.36,B_对照组
32668a1135a7b7cb6a8462661979fdd0,116.43,B_对照组
326a9c3ca94e3d9ae9328537fac9ae00,82.19,B_对照组
32717c64dfb6e318d31734122488ed42,335.47,B_对照组
32743e35115f201aecebe46b867450f6,149.09,B_对照组
3274f2b2174433e889854e791974e48c,205.96,B_对照组
32752da00d66a31189201fc0772f600b,342.15,B_对照组
327a48c6f5aa9ae7cec1faa4576bad5d,32.29,B_对照组
327f501d2d5d03cb32e6b696f28963c9,100.62,B_对照组
3283aa91dc81ee74662972a337d0cbe1,50.69,B_对照组
32863ce9d466062692824a43bfa65de1,216.64,B_对照组
329acecfbb84c6d62800e8ff775fffb2,45.00,B_对照组
329d013202109f3079446be910f5353b,71.83,B_对照组
32a77bdce869cb219b665d8bc11a2ae8,370.59,B_对照组
32b486fad49291a58acfa5fdd0864ac7,45.95,B_对照组
32b4e04212809329a3e5aa947d67df8d,101.34,B_对照组
32b55e3ff7aff85f38bd91db0e006b30,198.90,B_对照组
32b736144958de0748fcfa294ef0b207,99.70,B_对照组
32bd7fa6d305e3c9a073ec9f2c5a49ad,147.64,B_对照组
32d3160dbca190de70058531e3ccb11a,554.40,A_目标组
32d981bbadb92a8763089fdbbc16bfa8,91.86,B_对照组
32de2a7a93dbfc527b3f584744b9c6ce,84.56,B_对照组
32eebfacd3e3b5ea8b0bcb5d2ca4ec6f,72.14,B_对照组
32f49481cc9ebbfe06f2e63a2f5279cb,41.81,B_对照组
32f5aca84e7c2db135acf71dd9321e1a,66.44,B_对照组
32ff4aa9ad6876a4bf08e7afad79a2d2,141.96,B_对照组
33030ea3391006100c10dbd8294c3e6f,800.11,A_目标组
3303c9040b67b8f76410091a8ae21281,237.40,B_对照组
3306db32ba8788609cc76d0d73075656,95.59,B_对照组
3308bce732b62d0e3b76c8fc53efd107,472.41,B_对照组
33092ee3e3cf7f00eb5ad1ce9498b141,85.34,B_对照组
330a92733f0efd600a06000d0e0c047f,101.74,B_对照组
331127d6f55fe7832a64d498df8a7371,131.51,B_对照组
33148783cb4ba7e758a40eb869bd7250,218.63,B_对照组
3316d7f08c52aeaff37ea6129b2419c2,175.28,B_对照组
331a90f871396eca3dbbbaafc0f7fb39,52.68,B_对照组
331c762c0963410d350e0a771fdfdcca,25.86,B_对照组
332d58c74b8447cc6645286d841a485b,118.47,B_对照组
333116644860dfd23cda707c267686b8,27.10,B_对照组
3333bb0d65f881de5be7165ada9867d1,241.22,B_对照组
3335a3c890772bd267bd0cf161ad315d,262.16,B_对照组
33449409b16400dbeaf886a5140bf59c,82.83,B_对照组
334ddfe69f933766f062cc91f5b82ce9,66.92,B_对照组
334deb4a736eacb94c6305e4e8278d54,91.07,B_对照组
3350c7b67a4f9689356455a529ec1f0e,53.60,B_对照组
33534240897eefc1c8f020c3b0d5726c,106.00,B_对照组
335d0a79c7c8d75f502f2acb5884d622,102.75,B_对照组
335dca3381c46af9cefb53cf603dde07,120.04,B_对照组
335fd9357dc8243c70bab62afefecfd0,114.26,B_对照组
33623c58d25498b52a6efb29f3b0c6fd,74.99,B_对照组
336a58bfc72c8a05d6f17fe74a7ecda4,188.18,B_对照组
336d97e745d589a1533a07536680cf2f,96.89,B_对照组
337171f37d6abe2a1ff41485e1576733,31.22,B_对照组
33721607194e11aaf624612ea34d4003,95.21,B_对照组
3377cc8994bab907b65292c92f06dcba,109.16,B_对照组
337938786af7374b9bbdd36400c0270e,48.13,B_对照组
337f09c64e8fcd944c766e1829f601e5,141.08,B_对照组
33887de4578c82fbd015089f00d1aca5,636.74,B_对照组
3388d71fa80d27047efcea65408cacfe,179.60,B_对照组
33909b7a3aadac8943ee99a62745f3ee,128.31,B_对照组
3390b0d3b5cb38937f742d16e3dc343e,96.93,B_对照组
3392057cb6857cae346a55d319a8ec38,122.40,B_对照组
339989a990e18a2a6ddf3e15563e8ab9,292.37,B_对照组
339f6d44a550afdaf2a4a9a29d091d16,31.75,B_对照组
33aa371b7512b6a9fede4f231e212226,303.12,B_对照组
33b9ec483c301aac2f987f00931b57ba,65.89,B_对照组
33bfe44dcdc35082e2b0a7293cb7ca8f,332.57,B_对照组
33c1c5ea039f51616c3d36434b8da36b,319.44,B_对照组
33e2e4bb22badff291de6f2302f01579,66.78,B_对照组
33e2ec99a0b818a86def54a73031892a,248.76,B_对照组
33e2fc41ad206b4cb58898703509d48e,201.04,B_对照组
33e87f4cf23de91419bc2b65f9052789,83.23,B_对照组
33e9fb2265fc2580abaf825eb6eb4292,70.02,B_对照组
33ebf67104557bf5bab89f4121487e4e,126.00,B_对照组
33edf95746326a241e75697cf52fb603,204.35,B_对照组
33f09d9a29fa0a8c7af20c24dc9af3ee,73.65,B_对照组
33f95dd167f149460ff8823a314e5ea6,63.50,B_对照组
34116bf8f2f4e9103edae5d6d09aa625,75.65,B_对照组
3411eba8bec9143a5c999f80226aaa5e,142.92,B_对照组
34134e9af3495ee6b40f73c3b54f196a,45.10,B_对照组
341c1bfcce15f772ef1c1e93dc360141,126.20,B_对照组
3430a6a9a12567954dd8f1f73d01b62d,155.10,B_对照组
343206fa70e1b17d9fee5608855d9628,33.10,B_对照组
34350f8d9be701a6645ca0bf954161fe,183.67,B_对照组
34466539a4aa603004fead7a3f7f7bc2,66.12,B_对照组
344f60e4ffb6c317ec1d6794d44ca0f9,79.98,B_对照组
34520a1612de8199cc5a1e873db564fa,64.00,B_对照组
345817899c325d8b41c9e88011a8ab43,125.66,B_对照组
345d82427f12013241a1b2ef4062c28b,26.68,B_对照组
346055bf530d7571d961f13f03462613,47.37,B_对照组
3461b2163494df8af4389bae55a6372d,188.45,B_对照组
3462632a621a8362bf4d3149b2432842,140.51,B_对照组
34659ca36aa8e8becbc3a6d51da54364,164.94,B_对照组
34779146a256d200df2105b21e75f58f,225.62,B_对照组
347daced5e2cf286c36bd727311f219a,95.92,B_对照组
347fc6debafd316e515c9cda3a1baab1,31.17,B_对照组
34867a37f1521a8d71afef07ab4aa878,389.81,B_对照组
348d165338792ff45589b5bdd768e808,130.56,B_对照组
3490168e3acaf7c79dc72a00dfaa500b,192.64,B_对照组
34911b4ba8ed3cc15bd1ff84063a3771,193.82,B_对照组
34934e77f99973267ba7e7f1ee3654a0,211.89,B_对照组
34a5bb16c5c8e8c3dcd8a05053d49376,102.86,B_对照组
34a852ee935fc6076dd7b0019c3cb295,153.01,B_对照组
34acad212e30cd0d511be1034e2f9821,52.64,B_对照组
34b04d2838c173fcff895e0f28ffdc8e,248.85,B_对照组
34b32ded69852cae0a53ceeb42a0f19f,50.43,B_对照组
34b6102348176b1855e32860af2ce096,60.05,B_对照组
34bb455fd095fdf1a9964fed915c596e,342.02,B_对照组
34c4b3fb530c4dc309a44d49f84d8350,39.50,B_对照组
34d053f46fe2428126478bd986acb8c9,53.01,B_对照组
34d8c6b1190ff7145a174230e2f955a8,64.79,B_对照组
34d9d4be6e7d5d9dfb87ff6fc9455b59,66.91,B_对照组
34e9218036622d21dadebbfade12537f,73.03,B_对照组
34e9517ab8c248797eb267b6fa65833b,125.55,B_对照组
34ea5dfaac1f0059dc4eebe650ad636e,161.54,B_对照组
34ef07a3a4fab34cfa5c1a90e38b1f7e,121.10,B_对照组
34f2ec40e13a7f433b8ef0aa77426e77,327.25,B_对照组
34f621d6b7b92ad2d4e895315af716a4,109.80,B_对照组
34f681f8be125d85ca6359872c61f6d2,58.09,B_对照组
34fa92afa2fe4624e2476d6d5ff4390e,437.69,B_对照组
34febcab1789cfd4492a99a21fcab94e,42.68,B_对照组
35011bda713791e52b3910f5a1b3f6e8,47.77,B_对照组
35075f5697e428103e41b806f9ff8522,50.09,B_对照组
3507c77f8283bfaaaa00e46514f8ec9d,144.47,B_对照组
3508ec74710c6c5650a963ae690fb1b9,64.68,B_对照组
3509f35790035e4d9c9ce55ad28fbba7,232.72,B_对照组
350bc664ce5aec909a6734a8d095c680,154.32,B_对照组
3517e4c452bc29782db762a150996061,75.65,B_对照组
351a0e8f58d932eac460f4b7a8321d64,77.04,B_对照组
351f8f0301502a98ad31c9e626529c7c,130.26,B_对照组
3528aee5bd075d62e4c6eba9d5e97362,37.77,B_对照组
352f892cf1c6f376a847e7ee74f0bf91,20.53,B_对照组
35342fd736cab1a2cba457e32eea1df3,69.64,B_对照组
353717d06d318249e366cf83f73817dc,357.28,B_对照组
3538cf3e6c8ad661ea4ac1d27f099397,70.72,B_对照组
353bc130a76c1b5b7f2746aa4fae796f,38.01,B_对照组
35473cbe40102cc697f12d9c6da90d9c,48.69,B_对照组
354eac4554eab556ca2b07c5473d4511,335.47,B_对照组
3550a2cc16b097ea0b1a13d45fb93272,63.51,B_对照组
35525a882b83a865080254c1812945f9,161.37,B_对照组
3559644b8b6ec711c33e74a13a66e9ce,189.04,B_对照组
355ae139c8a163fb77c065a2d1403ed9,330.55,B_对照组
355c8e5dd7ea03b291a4057c4a8b7a4f,157.32,B_对照组
356093490248ba97a85602275142dec5,139.98,B_对照组
356196152e861e77dc01ce20d6b8a412,56.28,B_对照组
356298a1508630c8c51d68248df852f0,173.80,B_对照组
356ed180b2e59a4ad49bdcf208481b68,118.90,B_对照组
357049f956a3b868a0b8d0a9c468e8c9,160.34,B_对照组
3574bc798156f406b12f377bf3fdd381,42.09,B_对照组
357aba21b8b0c1ab3df5225aa7553920,30.96,B_对照组
35813dcced7675b8d42d75666a7e6795,72.68,B_对照组
3581c8549fdcf2a7f05f922b348bae3c,132.82,B_对照组
35951de17bd7b3325df5c476840fae0f,47.78,B_对照组
359529c96224e12f1b74d573e332398d,52.75,B_对照组
35a23d4b2b877b2565e30339e0c0c45b,34.51,B_对照组
35a2b7648173b71e6d64851f211abace,111.42,B_对照组
35a4f22fd08c2cf0007129a2ff4e0546,46.63,B_对照组
35a5139d64a17f2d5336aabace88cf87,196.37,B_对照组
35a537b3d1e5b3ec614e38cb3726d59c,76.17,B_对照组
35a5df988e3223b0d1db59bea91fbeda,104.00,B_对照组
35a8cb2bbe1837f6aeb83864c97742f6,63.11,B_对照组
35aa9ebfcaec22160e6f50406b4c89d1,185.93,B_对照组
35b8febc8fd46c7c7e07c29352efbfd5,23.24,B_对照组
35bbb96d850c5f9ab81302b4dd1670c4,113.56,B_对照组
35c35bdbac58000618164427d550a8e7,93.19,B_对照组
35d5991f246b8b9c4e1b4b1a927b1465,240.40,B_对照组
35d9dfb025e2a0ee4d40343b78202ab4,133.85,B_对照组
35db55585fcbe791032c24fbb9d09c18,34.10,B_对照组
35dd6fdbd3caca7333ef2c6675547bd1,205.65,B_对照组
35de25c73544f00e8adde226a4d1bdcc,347.38,B_对照组
35dfe1efe6ccc08b68e2152f0e051545,358.72,B_对照组
35e4158779cbadf3db0525fa1f453ea8,221.19,B_对照组
35e534cb9cdb9bd739d94b5ca8143c4a,98.79,B_对照组
35e9d2caa31b87cc3d1ad10d72271140,89.99,B_对照组
35ee5bf590d47cd9c6cf08565382b770,74.66,B_对照组
35faaf436abbafa5452ad20dcd70d692,746.83,A_目标组
35fc59190f6c1aae9fa73515d7851156,131.42,B_对照组
36004a09bdcaef55d21f136661aafa86,104.12,B_对照组
3602c0b7f977119a685bd6031eb44723,56.78,B_对照组
360725b7bbeb98b2178a2c2288ad11d7,102.74,B_对照组
36150719926e7a6629d0a4adcbb037fb,109.50,B_对照组
361d5cb6776dc1e86e39521425e01a84,106.90,B_对照组
362135e70ef2c6d5b1d551723523f78d,1325.44,A_目标组
36233f69d7e82abf188ee76d8efe6745,165.79,B_对照组
3626e4ce0be4c6b7f6d3e57929206fc5,119.93,B_对照组
362b4253f6e5a0752223fb2a97867ad1,57.10,B_对照组
362d77886e72758ab5bead038c819663,308.43,B_对照组
362f53537d0025a9258a595596f710da,52.68,B_对照组
36331bf040935e4e3bdbbd7a4cdd7c05,300.83,B_对照组
363e10681301da394e9e505ea41c6e50,105.74,B_对照组
364041409331dfeb6ccf9d99d1eb70b2,38.10,B_对照组
36445bb429c8bb13c3f8cd6794723647,193.66,B_对照组
365638163009b2be76d4723f953eeddd,54.11,B_对照组
36620f9fa97dadf4867e4e15e3488f48,319.09,B_对照组
366516219e06d4f39db335aaea72120e,171.30,B_对照组
3666e569a456f07f6136c95943e384a2,117.62,B_对照组
366701876d62a649e9c749452ad1ce2f,404.43,B_对照组
366b6a5ecebc06e7b1a18aecc5502adc,194.00,B_对照组
366f58e52fd16bcd985e4bbce15405bf,850.56,B_对照组
3673d82699663f34381266a02d73892a,405.43,B_对照组
367879109f7a4aac09ac25b29d133d3a,160.42,B_对照组
367a6fabffa39e72823a2a2c836a89ff,48.00,B_对照组
367e41f1ad1310395bea2d36b6902846,70.72,B_对照组
367f810d77e192e1440edd2afa6b07cd,235.95,B_对照组
3683a7b5d2d96a89d9718bc77de4e6f5,298.39,B_对照组
3686ba65138205251eb8b2940b1f198d,174.67,B_对照组
368c20747bac9557de843995fc693e51,58.94,B_对照组
368c35b244c7bafbebd6481be7a74a57,111.99,B_对照组
36903c46142f0d9306077f4ac0bdfc7f,103.00,B_对照组
3692c253122d42bc6428963ebdb4b3bf,65.00,B_对照组
36932309b9a39a19b2ea18a7a44e53cb,89.02,B_对照组
36ade6313f3817650f67d5a064c3d126,606.87,A_目标组
36af8cdcecb90c7f1e1c9965180ffd37,82.06,B_对照组
36b121a23a7d379ae011a58fd5404328,178.89,B_对照组
36bf041525639c3bc22a194fc2888de5,71.71,B_对照组
36bf9f290293cce35e02370a638f8665,209.20,B_对照组
36c11d4e90eabb2ad59cdd01f5a86fb1,81.98,B_对照组
36c2f8a28196fc5987d669d8e043178a,71.15,B_对照组
36d0c51cc6a671853274e69f1929cd0d,97.78,B_对照组
36d377cee92dc9e86522cb1c175d57dc,405.14,B_对照组
36dac4b081149eb05a1cebb622cde2a7,49.74,B_对照组
36db4b58abc5caca12a0dc27f1186100,69.94,B_对照组
36dc72c0cc9af49108a408d7275631b6,33.79,B_对照组
36df437c4eaab11da76751f2605c66f4,188.45,B_对照组
36e0e119cc6c81d22ec365f13c156ba1,45.53,B_对照组
36e5363bbe8df3025f788fa3c4ad98df,94.01,B_对照组
36e61142062289a6a0c06d04fd4a90f3,340.49,B_对照组
36f20d1ea93854ebc4fa1745dbdfc217,870.70,B_对照组
36f410e8008ce34a588055040f2dc7d1,187.83,B_对照组
36f61c8ab428a9b9ff93ec0ec259c7b0,153.20,B_对照组
36fa14d3cae07b35ff836335b0638dd5,60.25,B_对照组
3702a031c0facbc9afe8ae0c7b7f52bf,219.39,B_对照组
370f54b7e98dc8ba4cf2b0cfb96ab01d,145.56,B_对照组
37141534991824398a1d15117085ae8d,223.80,B_对照组
3715e402c05e156df3108939aaa73900,138.94,B_对照组
371f7fb7784b3e2bf70488a01dcc40e3,137.16,B_对照组
372047c2b6994bbef7715a199259202e,164.21,B_对照组
3721e9b977a986ca82cd8478ba0e03cb,19.78,B_对照组
3722dfb5869de8db3dec5a7094dd9ad6,97.92,B_对照组
3723a7d0f3e94f89a699345a24207e8f,126.89,B_对照组
37245a48d008eb321443206f47cb5c4a,113.81,B_对照组
3724bfc68569cc4df876284536b8add9,647.07,B_对照组
3726ac7519981c0c5a86b98ca38297a4,232.05,B_对照组
372cbc5d0dd97584a2758e4f69e684ff,55.74,B_对照组
372fd0b0c5639c2ee48401110b6918f8,116.36,B_对照组
373d4a9df02e2672e8d8c6d6d802f0c3,55.01,B_对照组
373d6a646ed4654b10d7611ea91c6dd1,88.87,B_对照组
3740b90925617bd17a12df71dc6f91b3,396.73,B_对照组
3747df4eec8b3f53e74dc5b0bc5fdbdf,113.71,B_对照组
37493be34f11929c2c86137391dec62c,63.10,B_对照组
374a0f57bae9d619b5f609f34f1ea113,356.12,B_对照组
37524478821ff8ce8f3a75b4a0a3dfda,79.10,B_对照组
375271837e2d52f513ad2f8eb37e6d6a,184.50,B_对照组
37562a9a26f9bc39d68a454fe1435053,413.17,B_对照组
3757a77ec62fb507d2eb804bfabb857b,38.63,B_对照组
375a32d7f2515e310be13b1ac1692545,159.39,B_对照组
375b9a4373efc9614802c6988cdf2869,150.34,B_对照组
37604742d757533a699692a6e1d1e45e,133.75,B_对照组
3768a61ac1092ad9e455432831f9062e,470.02,B_对照组
376a8ed3a5863ace7c741d5e43e07ec5,102.33,B_对照组
376c9c37aea85ca26315dfe54b3e4c93,350.19,B_对照组
3776c229a04a5072c6f36de7487ea5b6,76.02,B_对照组
377bdfb2197d3b83c9e3f9502deabcfb,106.38,B_对照组
377c26c9b730b15b237991e2ec5a04d3,83.09,B_对照组
377cf1e8910e3613f1456bbe57483ade,327.01,B_对照组
378c60a76d148ab145f7397c642cd4d0,57.00,B_对照组
378fb2992e03f14500fdbc41100b98fa,719.82,B_对照组
379982f955f6b74d1082ab864108a788,35.00,B_对照组
379dc6d8a6eaa0d1a09e503f29781ea2,94.40,B_对照组
37b037bf83ac298b4fd1d8c2e96b7f26,100.86,B_对照组
37b5ae93bb8e35c742a4bcd701395daa,117.94,B_对照组
37b708a378a17996174d1b8f6ed3d3e9,37.17,B_对照组
37b724372b14d67a4296519f579d8697,853.22,A_目标组
37bdbe3bfc887a48e6e0879f39f999fd,60.00,B_对照组
37c3f89f8aba3397e77641ebff3e3689,31.52,B_对照组
37c855b6d4e9c959dd4e177298eb5522,128.10,B_对照组
37cad31590c439fa10440b2b6927b244,59.79,B_对照组
37cf7c94e4f9624b4507713dc6a58fab,349.08,B_对照组
37d1cea760ff9b96298e678a10b02c85,363.51,B_对照组
37d35206031031985cbe5577eacbd0f1,52.21,B_对照组
37de5714ded5d15cc677b664bc48fc88,71.88,B_对照组
37e3cf8e87e7539ee29e8c0138d9e386,187.94,B_对照组
37e9028e0245dc5f5f55f11ba2483760,94.99,B_对照组
37ede4fc7ea61130d7d5bc149723ac40,85.15,B_对照组
37f62f45f4aa355b059db858a29fc606,195.91,B_对照组
37f8072da4c5026bb739a2c2f34fa9c3,57.50,B_对照组
37f8e7062a53c1a0fca4f59f4c6b1429,164.87,B_对照组
37f8fa0b4ce75bc83caf2a6a3052dce8,77.16,B_对照组
3804cddc3064035865547f06aff7e1ae,96.70,B_对照组
3810fe053ea528465ac26e6b9027d3b5,342.02,B_对照组
38121bfd7fcbae0b33ef1940ee91dcaf,55.21,B_对照组
3813910afdc0dedd4d403ab280589174,726.06,B_对照组
381411bd0b3e1aff0b23bfed26d000af,116.89,B_对照组
3819158541d845d5329ae1a8cd0a5835,35.00,B_对照组
381d0e5092e7b506eff0cd4b994aef90,64.39,B_对照组
38244f285d64696e19b5d2ff854a3ea3,127.48,B_对照组
3826502d225fb6f4086eef48b5ba61aa,175.77,B_对照组
38288b7ee8b323e76d43587473a50f96,206.44,B_对照组
382ccd3bc70cdb52f5a4515ffcdff615,89.53,B_对照组
3830512a5415f208e378c6728726ea3d,55.84,B_对照组
383407c450c91e52729da99c73cbe7c4,163.46,B_对照组
383c47b82574d1113e325073815708c9,123.51,B_对照组
383e742502eccf91e90662929acf9364,36.09,B_对照组
383ee4e0af292559059e0ba0415af7be,147.29,B_对照组
3842d2de8b603bbfe941ade4da285f32,163.29,B_对照组
38439e0b07004e600a7c2091896b08e4,147.15,B_对照组
3846d99648e38ad4cce33b68111bae51,235.30,B_对照组
384e3e0f5e8fcdde09f05168ee8bdac6,75.07,B_对照组
38538d28ef9d511b4e9517a5304c85ef,350.54,B_对照组
3855519123c941dc735353d25756be6d,341.02,B_对照组
3855608848a57e1e3c776ac5c336b813,161.71,B_对照组
385c87610d86a6d2ce2c5ed1b8be5c15,40.78,B_对照组
38661d5602cb078419f411b65e3bdce1,84.23,B_对照组
386afcd4a65f713fd2f292a7a9fc45ef,352.66,B_对照组
386e06719765fa68623aa6e85e3f8e93,251.09,B_对照组
3871b0ab0166a2f441fa762f5206cacc,333.15,B_对照组
3872dc3409c953b02afd0feda0b1d812,209.94,B_对照组
3873e70abc6d94baa578e77f6cd91479,31.84,B_对照组
3876502c5a57f6a711f7a179801b16bd,176.18,B_对照组
3876ec7cd0c3892a45b8a3a13a6472f3,46.01,B_对照组
387937e8013de5e3f422741b4e3b4e01,111.21,B_对照组
387d1f34b1aa9d59d6b45c4f3e9279fe,57.43,B_对照组
38806dfba945f3f1f45c25d8f56bad04,136.60,B_对照组
38827a4b81c4d81cffaec1accef6572c,44.00,B_对照组
388282491a7e1d15cb402d8fc820bb14,196.12,B_对照组
3883f79ec3d786755e150cb2f9af9f5c,109.50,B_对照组
388bf92f949b84efb97062e6833dfab9,118.93,B_对照组
388c57dd16d91ff43adb4feffe0c45fe,114.77,B_对照组
388cb818a56011ff813e5649501fee58,99.22,B_对照组
388d85114f07785bebee4120646662c5,147.64,B_对照组
388faf71183c52b5862abbedfd00259d,297.49,B_对照组
3893395fc45eb49676c8f2a05186a6da,56.00,B_对照组
38933a82e1ea290b1d558b9beaaae811,150.70,B_对照组
3894c7d8e29573e308ebc285ecd61d39,294.14,B_对照组
3895adac45582f6df5322d01c83986f1,143.45,B_对照组
389f5b81fb73b0acd55d2017efe502e8,61.11,B_对照组
38a5990787fc8e541bc372039c2ad8b2,349.87,B_对照组
38a7f64d0701da4469f172b7623206fb,424.57,B_对照组
38b01aeb482ccf568cb65f24c3561651,38.01,B_对照组
38b4bde28e5689799c4de367d5e63a16,188.34,B_对照组
38b70b993e11d6fb460d550ec9891153,114.20,B_对照组
38c21a5932d9a1298ed51f53bf6c7f91,111.85,B_对照组
38c36e2b07cd2ebe4b525afa2698fa91,47.91,B_对照组
38c576114024f3c3e45f83e7b5ee0c56,152.70,B_对照组
38dd3f4e8a4cc5e32dd0a4426a1961fa,97.98,B_对照组
38de4aa60534b5a9dc48cc6c523e6cca,57.61,B_对照组
38dfe4655fc8785c5bf00923d9fca1ef,19.77,B_对照组
38e124a6ea27bb96550722fdd9811842,478.46,B_对照组
38e4b76a96f526abc134b97f67b2cecd,56.08,B_对照组
38e74ef4e3bcf3019fd22b84649bf90d,168.49,B_对照组
38e7d9937ed558d12c1192b6aece21a6,72.83,B_对照组
38ea8929fa7b469a3672b427c6663e43,397.31,B_对照组
38f2d16628c1b776875dd349e03f188d,168.38,B_对照组
38fee9579a15b3d4a515fea84e229db1,58.08,B_对照组
3907c8f8f9ce88b817e59a4a5a1f0831,215.07,B_对照组
